LNVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +15$Antique$Dexterity Bonus 8$Mana Increase 5$Hit Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$ 
MNVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Taming +20$Fencing +15$Antique$Strength Bonus 8$Intelligence Bonus 10$Stamina Increase 4$Enhance Potions 25%$Defense Chance Increase 15%$Lower Mana Cost 10%$Damage Increase 35%$Cold Resist 15%$Durability 255 / 255$Legendary Artifact$ 
JNVJPTD,DLVJPTD,Leather Shorts,Legs,"Leather Shorts$Insured$Weight: 3 Stones$Brittle$Casting Focus 2%$Intelligence Bonus 4$Hit Point Increase 5$Mana Regeneration 4$Luck 100$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 2%$Fire Resist 4%$Cold Resist 18%$Poison Resist 23%$Energy Resist 3%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
PNVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Discordance +20$Antique$Strength Bonus 8$Stamina Increase 4$Night Sight$Luck 150$Hit Chance Increase 10%$Faster Cast Recovery 3$Faster Casting 1$Durability 255 / 255$Legendary Artifact$ 
QNVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Discordance +15$Antique$Strength Bonus 8$Dexterity Bonus 10$Hit Chance Increase 15%$Faster Casting 1$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
ONVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Stealth +15$Antique$Intelligence Bonus 8$Stamina Increase 5$Night Sight$Enhance Potions 25%$Hit Chance Increase 15%$Faster Cast Recovery 3$Durability 255 / 255$Major Artifact$ 
FIVJPTD,DLVJPTD,Chainmail Tunic,Chest,"Chainmail Tunic$Insured$Weight: 7 Stones$Brittle$Casting Focus 2%$Dexterity Bonus 4$Intelligence Bonus 5$Stamina Increase 8$Hit Point Regeneration 3$Luck 100$Enhance Potions 2%$Hit Chance Increase 4%$Defense Chance Increase 5%$Lower Mana Cost 8%$Physical Resist 4%$Fire Resist 4%$Cold Resist 19%$Poison Resist 21%$Energy Resist 22%$Strength Requirement 60$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$ "
GIVJPTD,ICVJPTD,Diamond Mace,One-Handed,"Diamond Mace$Insured$Weight: 10 Stones$Durability +100%$Splintering Weapon 20%$Hit Lightning 50%$Intelligence Bonus 4$Luck 70$Physical Damage 100%$Weapon Damage 13 - 17$Weapon Speed 3.25s$Strength Requirement 35$One-Handed Weapon$Skill Required: Mace Fighting$Durability 120 / 120$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
EIVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Stealth +20$Antique$Strength Bonus 8$Intelligence Bonus 8$Mana Increase 4$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Cold Resist 20%$Durability 255 / 255$Legendary Artifact$ 
JIVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Ninjitsu +15$Spirit Speak +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Night Sight$Faster Cast Recovery 4$Damage Increase 25%$Cold Resist 15%$Durability 255 / 255$Major Artifact$ 
KIVJPTD,ICVJPTD,Dagger,One-Handed,"Dagger$Insured$Weight: 1 Stone$Splintering Weapon 20%$Hit Fireball 50%$Hit Mana Drain 70%$Spell Channeling$Battle Lust$Faster Casting -1$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 38 / 38$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
HIVJPTD,ICVJPTD,Kryss,One-Handed,"Kryss$Insured$Weight: 2 Stones$Durability +100%$Splintering Weapon 25%$Hit Lower Defense 50%$Prized$Luck 70$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 162 / 162$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
XHVJPTD,ICVJPTD,Leafblade,One-Handed,"Leafblade$Insured$Weight: 8 Stones$Splintering Weapon 20%$Hit Lightning 50%$Snow Elemental Slayer$Intelligence Bonus 4$Mana Regeneration 3$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Fencing$Durability 120 / 120$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
YHVJPTD,ICVJPTD,Vicious Bone Harvester,One-Handed,"Vicious Bone Harvester$Insured$Weight: 3 Stones$Splintering Weapon 20%$Hit Fireball 50%$Damage Increase 50%$Physical Damage 100%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 125$One-Handed Weapon$Skill Required: Swordsmanship$Durability 70 / 70$* Requires The ""Stygian Abyss"" Expansion$Greater Magic Item$ "
VHVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Meditation +5$Tactics +5$Musicianship +20$Antique$Dexterity Bonus 10$Intelligence Bonus 8$Mana Regeneration 4$Enhance Potions 35%$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$ 
WHVJPTD,ICVJPTD,War Fork,One-Handed,"War Fork$Insured$Weight: 9 Stones$Durability +60%$Splintering Weapon 30%$Hit Life Leech 25%$Mage Weapon -25 Skill$Lower Requirements 30%$Physical Damage 100%$Weapon Damage 10 - 14$Weapon Speed 2.5s$Strength Requirement 31$One-Handed Weapon$Skill Required: Fencing$Durability 97 / 97$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
BIVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Animal Taming +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Mana Increase 4$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 15%$Damage Increase 35%$Durability 255 / 255$Major Artifact$ 
AIVJPTD,ICVJPTD,Vicious Assassin Spike,One-Handed,"Vicious Assassin Spike$Insured$Weight: 4 Stones$Durability +10%$Splintering Weapon 30%$Hit Fire Area 30%$Hit Lower Defense 10%$Damage Increase 30%$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 125$One-Handed Weapon$Skill Required: Fencing$Durability 66 / 66$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
PHVJPTD,ICVJPTD,Vicious Rune Blade,Two-Handed,"Vicious Rune Blade$Insured$Weight: 7 Stones$Splintering Weapon 25%$Battle Lust$Luck 60$Hit Chance Increase 15%$Damage Increase 40%$Physical Damage 100%$Weapon Damage 14 - 17$Weapon Speed 3s$Strength Requirement 30$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
QHVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Anatomy +15$Meditation +15$Antique$Mana Regeneration 3$Enhance Potions 25%$Defense Chance Increase 15%$Spell Damage Increase 18%$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
NHVJPTD,ICVJPTD,Vicious War Cleaver,Two-Handed,"Vicious War Cleaver$Insured$Weight: 10 Stones$Splintering Weapon 30%$Hit Energy Area 50%$Battle Lust$Dexterity Bonus 4$Stamina Increase 1$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 15$Two-Handed Weapon$Skill Required: Fencing$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
OHVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Meditation +15$Antique$Strength Bonus 8$Stamina Increase 5$Mana Regeneration 3$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
THVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Swordsmanship +20$Antique$Stamina Increase 4$Night Sight$Luck 150$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Casting 1$Lower Reagent Cost 25%$Durability 255 / 255$Legendary Artifact$ 
UHVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Throwing +15$Musicianship +15$Antique$Strength Bonus 8$Mana Regeneration 3$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
RHVJPTD,ICVJPTD,Vicious Short Spear,Two-Handed,"Vicious Short Spear$Insured$Weight: 4 Stones$Splintering Weapon 25%$Hit Lightning 70%$Battle Lust$Prized$Reflect Physical Damage 5%$Hit Chance Increase 15%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2s$Strength Requirement 40$Two-Handed Weapon$Skill Required: Fencing$Durability 52 / 52$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
SHVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Bushido +15$Antique$Strength Bonus 8$Intelligence Bonus 10$Enhance Potions 25%$Defense Chance Increase 20%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
IHVJPTD,ICVJPTD,Vicious Pickaxe,One-Handed,"Vicious Pickaxe$Insured$Uses Remaining: 50$Weight: 11 Stones$Splintering Weapon 30%$Hit Magic Arrow 20%$Hit Point Regeneration 3$Damage Increase 50%$Physical Damage 90%$Fire Damage 10%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 50$One-Handed Weapon$Skill Required: Swordsmanship$Durability 36 / 36$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
FHVJPTD,DLVJPTD,Leather Sleeves,Arms,"Leather Sleeves$Insured$Weight: 2 Stones$Brittle$Casting Focus 2%$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Reflect Physical Damage 15%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 23%$Energy Resist 3%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$ "
ZGVJPTD,ICVJPTD,Vicious Kryss,One-Handed,"Vicious Kryss$Insured$Weight: 2 Stones$Splintering Weapon 20%$Hit Lightning 50%$Hit Life Leech 50%$Hit Fatigue 50%$Prized$Hit Chance Increase 15%$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 54 / 54$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
AHVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Stamina Increase 4$Mana Increase 5$Night Sight$Luck 150$Hit Chance Increase 15%$Spell Damage Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
XGVJPTD,ICVJPTD,Vicious Rune Blade,Two-Handed,"Vicious Rune Blade$Insured$Weight: 7 Stones$Splintering Weapon 25%$Hit Physical Area 70%$Battle Lust$Prized$Mana Increase 4$Hit Point Regeneration 3$Physical Damage 100%$Weapon Damage 14 - 17$Weapon Speed 3s$Strength Requirement 30$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 60 / 60$* Requires The ""Stygian Abyss"" Expansion$Lesser Artifact$ "
DHVJPTD,ICVJPTD,Leafblade,One-Handed,"Leafblade$Insured$Weight: 8 Stones$Durability +100%$Splintering Weapon 20%$Hit Fireball 50%$Prized$Stamina Regeneration 3$Luck 100$Physical Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Strength Requirement 20$One-Handed Weapon$Skill Required: Fencing$Durability 120 / 120$* Requires The ""Stygian Abyss"" Expansion$Major Magic Item$ "
BHVJPTD,DLVJPTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Peacemaking +5$Bushido +10$Provocation +20$Antique$Intelligence Bonus 10$Mana Increase 5$Defense Chance Increase 15%$Faster Cast Recovery 3$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
SGVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Chivalry +15$Tactics +15$Antique$Mana Increase 4$Luck 100$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Durability 255 / 255$Major Artifact$ 
QGVJPTD,DLVJPTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +15$Evaluate Intelligence +15$Antique$Dexterity Bonus 10$Stamina Increase 5$Night Sight$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$ 
CGIROTD,UKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Peacemaking +15$Discordance +10$Tactics +20$Magery +15$Antique$Strength Bonus 10$Mana Increase 4$Hit Chance Increase 15%$Spell Damage Increase 15%$Durability 255 / 255$Legendary Artifact$ 
ZFIROTD,UKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Ninjitsu +15$Provocation +15$Antique$Dexterity Bonus 10$Mana Increase 4$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
PFIROTD,UKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Wrestling +15$Magery +20$Antique$Intelligence Bonus 8$Night Sight$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
QFIROTD,UKHROTD,Leather Shorts,Legs,Leather Shorts$Insured$Weight: 3 Stones$Brittle$Strength Bonus 5$Dexterity Bonus 4$Hit Point Increase 5$Stamina Increase 8$Hit Point Regeneration 1$Stamina Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Lower Requirements 40%$Strength Requirement 12$Durability 255 / 255$Legendary Artifact$ 
JFIROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Tactics +15$Antique$Night Sight$Enhance Potions 25%$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 18%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Durability 255 / 255$Major Artifact$ 
XEIROTD,UKHROTD,Leather Tunic,Chest,Leather Tunic$Insured$Weight: 6 Stones$Brittle$Strength Bonus 4$Hit Point Increase 5$Stamina Increase 10$Mana Increase 10$Reflect Physical Damage 15%$Enhance Potions 2%$Hit Chance Increase 4%$Lower Reagent Cost 20%$Physical Resist 2%$Fire Resist 4%$Cold Resist 3%$Poison Resist 3%$Energy Resist 3%$Lower Requirements 70%$Strength Requirement 7$Durability 255 / 255$Major Artifact$ 
YEIROTD,UKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Throwing +15$Meditation +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Stamina Increase 4$Defense Chance Increase 20%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
CZHROTD,VKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Healing +20$Antique$Strength Bonus 8$Night Sight$Enhance Potions 35%$Hit Chance Increase 15%$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$ 
HZHROTD,UKHROTD,Studded Gorget,Gorget,Studded Gorget$Insured$Weight: 1 Stone$Brittle$Hit Point Increase 5$Stamina Increase 8$Hit Point Regeneration 4$Hit Chance Increase 4%$Defense Chance Increase 4%$Physical Resist 22%$Fire Resist 24%$Cold Resist 18%$Poison Resist 3%$Energy Resist 4%$Lower Requirements 100%$Mage Armor$Durability 255 / 255$Legendary Artifact$ 
IZHROTD,UKHROTD,Leather Cap,Helm,Leather Cap$Insured$Weight: 2 Stones$Brittle$Strength Bonus 4$Hit Point Increase 5$Mana Increase 8$Mana Regeneration 1$Luck 60$Enhance Potions 2%$Hit Chance Increase 5%$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 22%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$ 
GZHROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +15$Parrying +15$Magery +15$Antique$Luck 100$Enhance Potions 25%$Defense Chance Increase 15%$Swing Speed Increase 10%$Energy Resist 20%$Durability 255 / 255$Legendary Artifact$ 
VYHROTD,VKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Swordsmanship +15$Antique$Dexterity Bonus 8$Stamina Increase 4$Mana Regeneration 4$Defense Chance Increase 15%$Spell Damage Increase 18%$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
AZHROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Veterinary +15$Focus +15$Antique$Enhance Potions 25%$Spell Damage Increase 15%$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Energy Resist 15%$Durability 255 / 255$Major Artifact$ 
RYHROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Magery +15$Antique$Intelligence Bonus 8$Night Sight$Hit Chance Increase 15%$Lower Mana Cost 8%$Lower Reagent Cost 25%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$ 
QYHROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Strength Bonus 8$Dexterity Bonus 8$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 18%$Faster Casting 1$Lower Mana Cost 8%$Durability 255 / 255$Major Artifact$ 
VBIROTD,VKHROTD,Leather Bustier,Chest,Leather Bustier$Insured$Weight: 1 Stone$Brittle$Strength Bonus 4$Intelligence Bonus 4$Mana Increase 10$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 4%$Cold Resist 23%$Poison Resist 3%$Energy Resist 3%$Lower Requirements 100%$Durability 255 / 255$Legendary Artifact$ 
MBIROTD,VKHROTD,Leather Leggings,Legs,Leather Leggings$Insured$Weight: 4 Stones$Brittle$Strength Bonus 4$Hit Point Increase 2$Stamina Increase 10$Hit Point Regeneration 4$Stamina Regeneration 3$Luck 50$Reflect Physical Damage 5%$Hit Chance Increase 1%$Defense Chance Increase 1%$Lower Reagent Cost 20%$Physical Resist 22%$Fire Resist 24%$Cold Resist 23%$Poison Resist 23%$Energy Resist 18%$Lower Requirements 70%$Strength Requirement 6$Durability 255 / 255$Legendary Artifact$ 
ZAIROTD,VKHROTD,Platemail Arms,Arms,Platemail Arms$Insured$Weight: 5 Stones$Brittle$Dexterity Bonus 4$Hit Point Increase 5$Stamina Increase 8$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 3%$Cold Resist 17%$Poison Resist 23%$Energy Resist 2%$Mage Armor$Strength Requirement 80$Durability 255 / 255$Legendary Artifact$ 
ABIROTD,VKHROTD,Platemail Tunic,Chest,Platemail Tunic$Insured$Weight: 10 Stones$Brittle$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 4$Reflect Physical Damage 15%$Hit Chance Increase 5%$Defense Chance Increase 4%$Lower Mana Cost 8%$Physical Resist 5%$Fire Resist 3%$Cold Resist 2%$Poison Resist 3%$Energy Resist 2%$Lower Requirements 70%$Mage Armor$Strength Requirement 28$Durability 255 / 255$Major Artifact$ 
XAIROTD,VKHROTD,Studded Tunic,Chest,Studded Tunic$Insured$Weight: 8 Stones$Brittle$Strength Bonus 4$Dexterity Bonus 4$Mana Regeneration 4$Enhance Potions 3%$Hit Chance Increase 4%$Defense Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 2%$Fire Resist 19%$Cold Resist 3%$Poison Resist 3%$Energy Resist 4%$Lower Requirements 70%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$ 
YAIROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Animal Taming +15$Mace Fighting +15$Antique$Mana Increase 4$Mana Regeneration 3$Defense Chance Increase 15%$Spell Damage Increase 18%$Faster Cast Recovery 3$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
DBIROTD,UKHROTD,Metal Kite Shield,Shield,Metal Kite Shield$Insured$Weight: 7 Stones$Brittle$Strength Bonus 4$Mana Increase 4$Hit Point Regeneration 3$Luck 100$Defense Chance Increase 15%$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Energy Resist 16%$Strength Requirement 45$Durability 255 / 255$Legendary Artifact$ 
JAIROTD,OAHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Mana Increase 4$Night Sight$Enhance Potions 35%$Hit Chance Increase 20%$Spell Damage Increase 15%$Lower Mana Cost 10%$Durability 255 / 255$Legendary Artifact$ 
NAIROTD,VKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Strength Bonus 8$Dexterity Bonus 8$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
LAIROTD,VKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Stealth +15$Mace Fighting +15$Antique$Stamina Increase 4$Mana Increase 4$Mana Regeneration 3$Defense Chance Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$ 
MAIROTD,UKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Magery +15$Antique$Intelligence Bonus 8$Stamina Increase 4$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
CAIROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Throwing +15$Antique$Night Sight$Luck 150$Enhance Potions 25%$Hit Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Durability 255 / 255$Major Artifact$ 
AAIROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Anatomy +15$Antique$Mana Regeneration 3$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Lower Mana Cost 8%$Damage Increase 25%$Durability 255 / 255$Major Artifact$ 
EAIROTD,UKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Stamina Increase 5$Mana Regeneration 1$Hit Chance Increase 20%$Spell Damage Increase 18%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 10%$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$ 
TUHROTD,VKHROTD,Leather Tunic,Chest,Leather Tunic$Insured$Weight: 6 Stones$Brittle$Strength Bonus 1$Dexterity Bonus 4$Hit Point Increase 5$Mana Increase 2$Stamina Regeneration 1$Mana Regeneration 1$Luck 150$Hit Chance Increase 1%$Lower Mana Cost 6%$Physical Resist 17%$Fire Resist 19%$Cold Resist 23%$Poison Resist 18%$Energy Resist 23%$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$ 
UUHROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Animal Lore +20$Spirit Speak +15$Antique$Strength Bonus 8$Stamina Increase 4$Mana Increase 5$Mana Regeneration 3$Spell Damage Increase 18%$Faster Cast Recovery 3$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$ 
ZUHROTD,VKHROTD,Wide-Brim Hat,Helm,Wide-Brim Hat$Insured$Weight: 1 Stone$Dexterity Bonus 4$Stamina Increase 10$Mana Increase 8$Mana Regeneration 4$Defense Chance Increase 4%$Lower Reagent Cost 20%$Fire Resist 5%$Cold Resist 24%$Poison Resist 25%$Energy Resist 20%$Strength Requirement 10$Durability 20 / 20$Legendary Artifact$ 
XUHROTD,VKHROTD,Studded Sleeves,Arms,Studded Sleeves$Insured$Weight: 4 Stones$Brittle$Intelligence Bonus 4$Stamina Increase 8$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Luck 100$Reflect Physical Damage 15%$Hit Chance Increase 5%$Defense Chance Increase 5%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 3%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$ 
YUHROTD,UKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Parrying +15$Antique$Dexterity Bonus 10$Mana Regeneration 3$Luck 100$Enhance Potions 35%$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Reagent Cost 20%$Damage Increase 25%$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$ 
NUHROTD,VKHROTD,Platemail Gorget,Gorget,Platemail Gorget$Insured$Weight: 2 Stones$Brittle$Dexterity Bonus 5$Intelligence Bonus 4$Mana Increase 8$Stamina Regeneration 4$Luck 100$Enhance Potions 2%$Defense Chance Increase 4%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 5%$Fire Resist 3%$Cold Resist 2%$Poison Resist 3%$Energy Resist 2%$Lower Requirements 100%$Mage Armor$Durability 255 / 255$Legendary Artifact$ 
OUHROTD,UKHROTD,Studded Tunic,Chest,Studded Tunic$Insured$Weight: 8 Stones$Brittle$Strength Bonus 3$Dexterity Bonus 4$Intelligence Bonus 4$Hit Point Increase 7$Hit Point Regeneration 1$Stamina Regeneration 3$Mana Regeneration 1$Defense Chance Increase 4%$Lower Reagent Cost 5%$Physical Resist 17%$Fire Resist 19%$Cold Resist 23%$Poison Resist 23%$Energy Resist 24%$Mage Armor$Strength Requirement 35$Durability 255 / 255$Legendary Artifact$ 
MUHROTD,VKHROTD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Animal Lore +15$Mace Fighting +20$Antique$Strength Bonus 8$Intelligence Bonus 10$Mana Increase 4$Enhance Potions 25%$Hit Chance Increase 15%$Defense Chance Increase 15%$Durability 255 / 255$Legendary Artifact$ 
RUHROTD,VKHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Ninjitsu +20$Magery +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Mana Regeneration 3$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Reagent Cost 20%$Fire Resist 20%$Durability 255 / 255$Legendary Artifact$ 
SUHROTD,OAHROTD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Chivalry +20$Mysticism +10$Meditation +15$Magery +15$Antique$Strength Bonus 10$Dexterity Bonus 8$Stamina Increase 4$Spell Damage Increase 18%$Durability 255 / 255$Legendary Artifact$ 
